x_utm43n_m,y_utm43n_m,Longitude,Latitude,pH
721964.4805203357,947749.2617127385,77.01670477,8.56867877,5.9
723072.3065357683,948149.1390060799,77.026785,8.572240829467773,5.9
716139.2637330507,954267.966620837,76.96410369873047,8.627880096435547,5.9
721428.1498529941,955135.69090595,77.01218641,8.63547505,6.0
720027.4816583365,956309.1788558265,76.99951934814453,8.646149635314941,6.1
719096.3221904031,956577.5410816296,76.99107360839844,8.648619651794434,6.1
720399.4000067875,959050.1909095843,77.0030288696289,8.670909881591797,6.2
713470.2874686719,954549.7047089727,76.93987274169922,8.630550384521484,6.2
721301.6884211416,954034.5769623965,77.010985,8.625527381896973,6.3
723117.0913987327,949626.9714714212,77.0272626,8.5855977,6.3
716829.3185798394,957909.8809974499,76.97054290771484,8.660770416259766,6.7
714719.9532132451,949627.9843278329,76.95099639892578,8.586000442504883,7.0
715931.7700599848,949523.4998197354,76.96199798583984,8.585000038146973,7.2
717377.5689485162,958265.6118506801,76.97554016113281,8.663960456848145,7.2
717128.9919436473,956481.0063355833,76.97319793701172,8.647839546203613,7.4
674871.4742150614,1073523.0059663795,76.59400939941406,9.707859992980955,6.24
674841.2661279937,1073359.1579805296,76.5937271118164,9.706379890441896,6.82
678155.8943165671,1072495.9750510715,76.623895,9.698433876037598,6.55
678826.5973794253,1070704.714053722,76.62992858886719,9.682209968566896,6.24
679026.5397491261,1070215.7045708203,76.63172912597656,9.677780151367188,5.99
678818.143705406,1069320.9539059545,76.62979125976562,9.669699668884276,5.04
689688.679947146,1067135.7185447633,76.7287368774414,9.649459838867188,4.68
690295.0489100455,1067614.4367135817,76.73428344726562,9.653759956359863,6.02
690133.770621493,1062085.2122139048,76.73255920410156,9.603779792785645,4.74
691705.324483302,1061687.256145628,76.74685668945312,9.600110054016112,6.24
691387.5462157277,1062086.0747829534,76.74398040771484,9.603730201721191,5.59
688586.8273392338,1061088.6036952306,76.71842193603516,9.594840049743652,5.31
689006.2480809672,1062128.2741621975,76.7222900390625,9.604220390319824,6.16
688553.6378111531,1062700.0658702762,76.71819305419922,9.609410285949709,5.89
689250.1469821015,1063258.845039854,76.72456359863281,9.61443042755127,5.16
683752.1984507211,1065626.5974890152,76.67458333,9.636083333,4.1
679729.098472524,1063562.7958647977,76.6378402709961,9.617600440979004,4.2
674057.1015594874,1062661.171857249,76.58612823486328,9.609689712524414,4.3
676004.8289502178,1056619.6482915215,76.603616,9.55498504638672,4.3
676494.6887321868,1069680.7943418508,76.608636,9.673052787780762,4.6
679908.5505655269,1063863.329869337,76.63948822021484,9.620309829711914,4.6
679524.7353025636,1059523.5329788772,76.63580322265625,9.581089973449709,4.6
683114.6249330197,1065002.847108187,76.66874694824219,9.630472222,4.7
675655.4805687058,1070240.6397487738,76.60101318359375,9.678150177001951,4.8
682557.8557970787,1057192.1154356757,76.663330078125,9.559880256652832,4.8
673837.7894749847,1059551.1459984216,76.58399963378906,9.58158016204834,4.8
686259.3073213202,1062276.092305233,76.69727325439453,9.605680465698242,4.8
684582.5299246082,1059557.8285128695,76.68187713623047,9.58117961883545,4.8
683989.231302156,1058416.8623111031,76.67642211914062,9.570890426635742,4.8
683677.519933498,1063438.6401463358,76.67380556,9.616305556,4.9
674338.378869401,1060511.210293107,76.5886001586914,9.590239524841309,4.9
672837.3341495558,1060383.8474982646,76.57492065429688,9.589150428771973,4.9
672522.3355111909,1062236.0949404852,76.57212829589844,9.605910301208496,4.9
685740.4822936266,1062868.5740996262,76.69257354736328,9.61106014251709,4.9
687227.9224896348,1059315.362824956,76.70596313476562,9.578869819641112,4.9
682165.0775970962,1057180.2022869757,76.65975189208984,9.559789657592772,4.9
672237.1358146835,1062887.2828743896,76.5695571899414,9.611809730529783,5.0
677259.7787037601,1057435.7008161398,76.61508178710938,9.562310218811035,5.0
688675.6234303608,1063760.2937301311,76.71935272216797,9.618989944458008,5.0
683677.5117505414,1064461.8932005565,76.6738510131836,9.625556677,5.1
679261.1022197686,1063182.197879498,76.63356018066406,9.614179611206056,5.1
673039.3657039572,1060889.0696745273,76.5767822265625,9.593709945678713,5.1
685526.4493421514,1062284.6065907134,76.69059753417969,9.605790138244627,5.1
678018.5845875466,1062417.5702372808,76.62220764160156,9.607319831848145,5.2
677256.3634442039,1056599.114781585,76.615015,9.554746627807615,5.2
674701.423724982,1055526.9610434312,76.5916976928711,9.545160293579102,5.2
690456.3146122708,1067848.701177552,76.73576354980469,9.65587043762207,5.2
681475.4169369618,1063168.5486719164,76.65373229980469,9.61396026611328,5.3
675341.9816702115,1062072.118054312,76.59780883789062,9.604310035705566,5.3
675120.3274846848,1055505.5825535976,76.59551239013672,9.544949531555176,5.3
690669.6485091946,1062278.2205511716,76.7374496459961,9.60550022125244,5.3
682015.5378734467,1066628.9715939597,76.65880556,9.645222222,5.4
679484.1222051682,1066284.6583162432,76.63572692871094,9.642219543457031,5.4
675337.7817118668,1059913.126750575,76.5976791381836,9.584790229797363,5.4
683495.7146259057,1063204.2463413286,76.67213889,9.614194444,5.5
681984.5758629146,1063865.511702007,76.65840148925781,9.6202392578125,5.5
678114.9702648085,1071042.0227860075,76.62345886230469,9.685290336608888,5.5
678996.4614521598,1061597.1235829527,76.6310806274414,9.599860191345217,5.5
674754.0315986351,1063165.43074262,76.59249877929688,9.614219665527344,5.5
690883.2694062914,1067543.2696976878,76.73963928222656,9.65308952331543,5.5
687339.2152169305,1064222.6066801704,76.70719909667969,9.62322998046875,5.6
677026.8464533899,1071501.3917849618,76.61356353759766,9.68949031829834,5.6
675320.383229329,1062034.3610388953,76.59761047363281,9.60396957397461,5.6
687676.4220619285,1060246.7115453784,76.71009063720703,9.58726978302002,5.6
681305.5455549506,1058086.394105339,76.65196228027344,9.56801986694336,5.6
681245.2525190178,1056159.3535024065,76.65132904052734,9.550600051879885,5.6
689387.7710425836,1063537.0746033017,76.725830078125,9.616939544677734,5.6
683346.8215802789,1064349.5464098689,76.67083333,9.624555556,5.7
684337.4115128376,1064421.984865043,76.67986111,9.625166667,5.7
680750.9575603551,1064399.3201612409,76.64718627929688,9.62511920928955,5.7
682648.8809555921,1061060.4327779508,76.6643295288086,9.594849586486816,5.7
673776.2778047486,1061087.1729666225,76.58350372314453,9.595470428466797,5.7
673496.0177914447,1062114.4133486026,76.58099365234375,9.604769706726074,5.7
685060.1076575571,1059010.4835189495,76.68620300292969,9.576210021972656,5.7
684670.3385222211,1061638.840611325,76.68276977539062,9.599989891052246,5.7
690665.2832322516,1067759.044023882,76.73766326904297,9.65505027770996,5.7
689827.3377102114,1065384.374223666,76.72991943359375,9.633620262145996,5.7
688884.3439694516,1065389.5357413958,76.72132873535156,9.633709907531738,5.7
679580.1169613871,1066173.4114474428,76.6365966796875,9.641209602355955,5.8
681438.2316124705,1057058.3594843305,76.653126,9.558719635009766,5.8
675472.3416726879,1059612.921986253,76.59889221191406,9.582070350646973,5.8
689288.1656661888,1066310.1986181769,76.72504996,9.642014911,5.8
693068.7346331895,1064158.6546042683,76.75939178466797,9.622389793395996,5.8
689617.9523852284,1063562.6015680248,76.7279281616211,9.617159843444824,5.8
686112.2345927375,1063734.2324563512,76.69599914550781,9.61886978149414,5.9
677399.0395456656,1056561.8095996557,76.616313,9.554403305053713,5.9
690687.1216215183,1067910.636316633,76.73786926269531,9.65641975402832,5.9
683754.9686733562,1058018.5748745142,76.67427062988281,9.567299842834473,6.0
672874.8694564162,1061513.2796892119,76.57530975341797,9.599360466003418,6.0
685735.2200941838,1059345.6525158843,76.69236755371094,9.57921028137207,6.0
681100.3099403564,1057042.3958144048,76.6500473022461,9.558589935302734,6.0
686913.7027933415,1059510.7489567,76.70310974121094,9.580650329589844,6.1
680180.0107226527,1057347.7011449186,76.64167785644531,9.561389923095703,6.1
687585.1151009928,1061764.9440742524,76.7093276977539,9.60099983215332,6.2
678585.0348839877,1058811.1897345271,76.62721252441406,9.574689865112305,6.2
680970.1434366084,1057288.3922164717,76.64887237548828,9.560819625854492,6.2
681702.1202681153,1057180.5088231498,76.655535,9.559812545776367,6.3
679271.2900265604,1058331.43620574,76.633443,9.57032299041748,6.4
677624.2423567275,1070389.2841658134,76.618959,9.679409980773926,6.5
679567.7951100081,1055921.3104304222,76.63603973388672,9.5485200881958,6.7
679271.5090841637,1058331.542726393,76.633445,9.570323944091797,6.9
679271.2890263697,1058331.647165132,76.633443,9.570324897766112,7.4
684202.8801323187,1057442.6988538082,76.678325,9.562073707580566,4.0
686227.036238157,1057730.0319530184,76.696775,9.564581871032717,3.9
683852.4920733313,1054868.6904873294,76.67501969999991,9.53881769999999,6.03
689424.3557894197,1053251.4233011247,76.725694,9.523948669433594,7.84
685764.4610288673,1049605.5306775616,76.69219970703125,9.49114999999999,5.36
695342.2460591705,1053304.3819215824,76.77959199999991,9.52415657043457,4.3
694716.3325577055,1055236.6272685474,76.773982,9.54165399999999,4.4
695325.326320684,1056547.8996107643,76.7795899999999,9.55348014831543,4.4
694282.8058524528,1055244.9122991269,76.77003399999991,9.54174899999999,4.5
689083.8947527582,1057325.8408245982,76.7227783203125,9.560799598693848,4.7
687202.7933559035,1057003.5083452214,76.7056299999999,9.55796999999999,4.8
693715.6723704059,1057489.6019876688,76.76497329999991,9.56206833,4.8
684246.1853588206,1057612.9505891448,76.67872699999991,9.563611030578612,4.9
694409.2317698862,1056840.77280343,76.7712599999999,9.556170463562012,4.9
691952.6704185433,1050637.248544405,76.74859999999991,9.500200271606444,4.9
693961.7661156545,1052900.0380106012,76.76700099999991,9.520565032958984,5.0
690598.6539050805,1054242.2174604705,76.736434,9.53285299999999,5.1
691426.4916539675,1054889.7675075014,76.74400329589844,9.53866958618164,5.1
690454.956074832,1058909.1217770348,76.73533899999991,9.575051307678224,5.2
691826.9572358113,1059102.5643804062,76.7478449999999,9.576737403869627,5.2
690564.3624318436,1056564.8941134878,76.7362279999999,9.553853034973145,5.2
692622.4134573197,1054515.4289806257,76.754878,9.53523063659668,5.3
690519.0673781671,1049579.1886884721,76.7354965209961,9.490699768066406,5.3
685719.5643020053,1056730.913693598,76.692108,9.555571556091309,5.4
684148.7497147709,1057556.6750241197,76.6778369999999,9.563106536865234,5.5
692701.6148618696,1054616.4671170989,76.755604,9.536140441894531,5.6
692981.056407041,1053939.449332864,76.75811767578125,9.53000699999999,5.7
690639.9835728642,1051825.2305182652,76.7366999999999,9.51099999999999,5.7
690202.1995358851,1049278.9732951801,76.73259735107422,9.48799991607666,5.7
690954.2118359043,1048342.5219032299,76.7394027709961,9.479499816894531,5.7
687244.5324158494,1057221.6164496103,76.70601999999991,9.55993999999999,5.8
689940.6301349229,1051054.866423903,76.73029599999991,9.50406699999999,5.9
689818.519361631,1057988.8132245662,76.72949981689453,9.566760063171388,6.1
690564.2357593889,1051603.6087958203,76.73600006103516,9.508999824523926,6.2
690987.1834908251,1048276.3401962542,76.7396999999999,9.47889999999999,6.3
690248.0413430644,1057768.287048459,76.7334019999999,9.564746856689451,7.2
587721.006816033,1257897.0497772752,75.80400085449219,11.378000259399414,5.9
591863.0192668688,1259456.9755733288,75.84200286865234,11.392000198364258,6.8
721829.5739620877,949973.1986097386,77.0155856,8.5887888,4.8
711999.0971987834,954685.6186055191,76.926515,8.63184642791748,4.9
711069.0881064273,953854.8183331209,76.918029,8.624378204345703,5.0
713661.972600068,954182.2927855065,76.94159698486328,8.627220153808594,5.0
721994.0042676616,948984.3972322255,77.0170318,8.579842567443848,5.2
721340.0819907065,949114.4282705396,77.01109898,8.58104902,5.3
723142.1207662226,956312.6504575423,77.027812,8.6460322,5.4
717822.8938861318,956449.2652449312,76.97949981689453,8.647520065307617,5.4
719808.8341225358,955443.7915049426,76.997492,8.638337135314941,5.6
718758.8324543351,954294.8177065206,76.98789978027344,8.628000259399414,5.6
714506.0575134696,948410.0162067558,76.9489974975586,8.574999809265137,5.6
722103.0695510277,956270.4336880562,77.01837158203125,8.645700454711914,5.6
715351.363365932,950503.961942465,76.95677185058594,8.593890190124512,5.7
718702.147649764,946108.4716576717,76.98699951171875,8.553999900817871,5.8
712885.5855592832,953779.4790603869,76.934526,8.623614311218262,5.8
715024.4374782989,957105.1334731231,76.95410919189453,8.653579711914062,5.8
721480.4738340486,946094.8374679803,77.0122305,8.553746223449707,5.9
717359.6298442294,958970.1318046763,76.97541046142578,8.670330047607422,5.9
711187.2065283213,953933.1600297587,76.91910552978516,8.625081062316895,5.9
717498.9511738741,958179.9463032056,76.97663879394531,8.663180351257324,6.0
721289.7736191327,954018.3728932021,77.010876,8.625381469726562,6.1
717387.9216702479,956271.1440778886,76.97554016113281,8.645930290222168,6.2
720916.1104502514,958851.6266230962,77.0077133178711,8.669090270996094,6.3
711188.0426933101,953933.9026827421,76.91911315917969,8.62508773803711,6.3
717488.3440957917,958927.6530258763,76.97657775878906,8.669939994812012,6.4
715381.0317098573,955373.5684201805,76.95726776123047,8.637909889221191,6.6
721275.3203185217,958580.2835099108,77.0109634399414,8.666620254516602,6.7
717053.4188143362,945546.8803121721,76.97200012207031,8.548999786376953,6.8
721727.4856432346,958202.1421669069,77.01505279541016,8.663180351257324,6.8
717038.1074263768,948533.605022382,76.97200012207031,8.576000213623047,6.9
713729.0629741912,949733.5146086129,76.94200134277344,8.586999893188477,7.2
722021.7450815965,956560.0208478887,77.01764678955078,8.648322105407715,7.2
720369.590874267,957439.492963893,77.002681,8.656351089477539,7.4
678689.2440066853,1069836.8855629973,76.6286392211914,9.67436981201172,7.18
678879.9754555622,1070573.327278411,76.63040924072266,9.68101978302002,5.69
690871.294881272,1062647.6060638353,76.73930358886719,9.608830451965332,6.06
690654.8324455993,1062888.709879971,76.73734283447266,9.6110200881958,5.31
690147.0589113102,1062273.3638051671,76.7326889038086,9.605480194091797,4.62
690177.4602774156,1062223.7270808853,76.73296356201172,9.605030059814451,4.64
690141.3731502129,1059579.9201279697,76.73251342773438,9.581130027770996,5.04
688454.3552346252,1061116.7393707088,76.71721649169922,9.595100402832031,5.42
688566.2088743929,1062363.8365994752,76.71829223632812,9.606369972229004,5.51
676215.1769571172,1062490.9426561496,76.60578155517578,9.608059883117676,4.1
684304.2799332079,1064338.865737772,76.67955556,9.624416667,4.2
679377.3943797658,1063381.9027346722,76.63462829589844,9.61598014831543,4.3
677850.2675789373,1055474.0933695126,76.62037658691406,9.544549942016602,4.4
677701.2143019452,1056893.593286584,76.61907958984375,9.557390213012695,4.5
676153.0556587512,1056804.7173054055,76.604974,9.556652069091797,4.5
675373.1681335705,1055531.1171179719,76.59781646728516,9.545169830322266,4.5
672964.8339953998,1062895.049397291,76.57618713378906,9.611849784851074,4.6
686485.7514945059,1062381.1162022548,76.6993408203125,9.606619834899902,4.7
687630.1284303067,1060461.0405096353,76.70967864990234,9.58920955657959,4.7
683436.2641846901,1059485.8942283276,76.67143249511719,9.58057975769043,4.7
678865.2044699594,1061901.7656059419,76.62989807128906,9.602620124816896,4.8
685528.7929395337,1062318.9008744939,76.69062042236328,9.60610008239746,4.8
682296.3551724383,1061738.9915488528,76.66114807128906,9.60099983215332,4.9
676248.4219934964,1056057.4096716032,76.605811,9.549891471862791,4.9
681826.085241928,1066087.3038373454,76.65705556,9.640333333,5.0
673516.6816672711,1063082.2837263807,76.58122253417969,9.613519668579102,5.0
688911.234641876,1063538.0544960147,76.72148895263672,9.61697006225586,5.0
688635.1342800072,1065486.702710414,76.71906280517578,9.634599685668944,5.0
676491.0854697977,1056494.1740622716,76.60803985595703,9.55383014678955,5.1
691005.0269997163,1060706.0175121075,76.7404322,9.59127122,5.1
683053.9672168967,1066451.269022201,76.66825866699219,9.643569946289062,5.2
683745.5335502938,1066987.6667812988,76.67458333,9.648388889,5.2
683765.5179585817,1062901.3892613428,76.67458333,9.611444444,5.2
682821.0607128409,1064268.5586105785,76.6660399,9.6238465,5.2
688626.706592379,1066462.951404957,76.71903072,9.643426011,5.2
689999.7683418305,1065566.5796430612,76.73149871826172,9.635259628295898,5.2
680268.0513824144,1066954.3304564522,76.64289855957031,9.648240089416504,5.3
682071.2359815481,1066460.2576024667,76.65930556,9.643694444,5.3
679850.3886674546,1059379.094655106,76.63876342773438,9.5797700881958,5.3
679253.4720836093,1053952.2692477743,76.633092,9.530731201171877,5.3
682924.8973445517,1065098.9640868234,76.66702270507812,9.631349563598633,5.4
682800.671057119,1059462.9817723266,76.66564178466797,9.580400466918944,5.4
679553.9504650638,1061128.5853154687,76.63613891601562,9.595600128173828,5.4
672833.4043272433,1062884.5307147894,76.57498931884766,9.611760139465332,5.4
679288.084712615,1068404.1322174876,76.634033203125,9.66139030456543,5.5
680468.8473024489,1067512.5003859594,76.6447525024414,9.653277778,5.5
682247.2394304076,1064746.6890103137,76.66083333,9.62819444,5.5
691827.7983041826,1064443.2412619854,76.74810028076172,9.625020027160645,5.5
682486.2202277236,1066793.6472807804,76.66310119628906,9.646690368652344,5.6
682542.6073012108,1064151.4403696214,76.66349792480469,9.62279987335205,5.6
681802.6417279209,1061479.96542035,76.6566390991211,9.598679542541504,5.6
682968.7973537648,1057596.8367165576,76.667091,9.563521385192873,5.6
682892.7423905339,1057570.8364723169,76.66639709472656,9.563289642333984,5.6
680080.489050429,1057843.8386982724,76.64079284667969,9.565879821777344,5.6
675961.0550541498,1059468.3669970566,76.603338,9.580742835998535,5.6
675407.5758548649,1059131.420036,76.59828186035156,9.577719688415527,5.6
691175.6040232361,1064801.0105069086,76.7421754,9.6282845,5.6
690709.5288160169,1062010.6939776945,76.73780059814453,9.603079795837402,5.6
688677.8539759137,1065484.7020867774,76.71945190429688,9.6345796585083,5.6
681707.35013982,1061962.9365942096,76.65579223632812,9.603050231933594,5.7
676309.926990022,1062465.9652184225,76.60664367675781,9.607830047607422,5.7
678325.7569601688,1062278.5215421135,76.625,9.606049537658691,5.7
681779.4894454515,1066265.2794268916,76.65663889,9.641944444,5.8
685295.0735685505,1063691.4852619919,76.68855285644531,9.61851978302002,5.8
687253.0872970048,1059307.787072398,76.70619201660156,9.578800201416016,5.8
676883.3374246282,1071572.5446847961,76.61225891113281,9.690139770507812,5.9
677504.3733214261,1070560.122839612,76.61787414550781,9.680959701538086,5.9
689478.3921333392,1065330.6068403968,76.72673797607422,9.633150100708008,5.9
681122.5058229679,1067202.2656087116,76.65069444,9.650444444,6.0
681533.9948883766,1066592.8414651097,76.65441667,9.644916667,6.0
684355.7735699778,1066271.7029474482,76.68011111,9.641888889,6.0
680900.2615903883,1067136.6717084341,76.64866667,9.649861111,6.1
680402.7733102631,1067247.9542607102,76.64413889,9.650888889,6.1
677261.2943020094,1060504.9981932219,76.61522674560547,9.590060234069824,6.1
681315.218378437,1056941.6333760326,76.6520004272461,9.557669639587402,6.1
680872.6611428752,1064516.1480086704,76.64830017089844,9.62617015838623,6.2
682557.0716271007,1057181.0358761777,76.66332244873047,9.55978012084961,6.2
677580.3738220776,1069542.8997221203,76.61852264404297,9.671759605407717,6.3
685568.1602803909,1062317.9344551065,76.69097900390625,9.60608959197998,6.3
680015.5538874608,1057760.620479659,76.64019775390625,9.565130233764648,6.3
688523.2024182335,1065429.810561556,76.7180404663086,9.634090423583984,6.4
676861.7210252504,1071540.3758508302,76.612060546875,9.689849853515623,6.5
677266.7691478983,1060052.6149628258,76.6152572631836,9.585969924926758,6.5
683534.5681646811,1054930.4089628735,76.67212677001953,9.539389610290527,6.5
674639.4577885354,1073189.0207714243,76.59188079833984,9.70485019683838,6.9
674656.7007142359,1063205.9052364817,76.59161376953125,9.61458969116211,6.9
676364.6339016734,1071565.344182325,76.607532,9.690096855163574,7.3
686346.1829667052,1057740.3232659008,76.69786071777344,9.564669609069824,7.67
684207.1815594276,1056039.2422404452,76.678302,9.54938499999999,5.84
684009.5283906092,1055362.4104118715,76.6764718,9.5432745,6.06
684445.5335136878,1053352.0343981828,76.68035399999991,9.525079727172852,5.79
685552.4837941141,1054955.3095825661,76.6905069999999,9.539525985717772,6.25
687202.4704832626,1053278.175992984,76.70545959472656,9.524290084838867,4.2
694072.8913216724,1058005.2331970157,76.768251,9.566713333129885,4.6
693551.0069047617,1056170.7204911269,76.7634120999999,9.5501526,4.6
689423.8507240141,1051456.8802382434,76.72560799999991,9.50772476196289,4.7
692219.0593779301,1051223.734219107,76.75105285644531,9.50549030303955,4.8
691257.2958553694,1055057.0617850742,76.7424699999999,9.540189743041992,5.0
690006.7951821312,1048813.4353461957,76.73079681396484,9.483799934387209,5.2
694345.438776887,1055963.8275046078,76.770638,9.548245429992676,5.3
693415.4474421684,1056159.0554697362,76.7621769,9.55005339999999,5.3
690284.533591504,1052586.6694682771,76.7334976196289,9.51789999999999,5.4
692036.6144105069,1050583.9782263336,76.749362,9.499714851379396,5.6
690677.3101413148,1048761.5043778648,76.73690032958984,9.48330020904541,5.6
685777.6670771232,1058378.0337622275,76.69271087646484,9.570460319519045,5.8
689024.663572382,1049870.425915721,76.7219009399414,9.49339999999999,5.8
691107.0436332384,1050655.0439127139,76.74089999999991,9.500399589538574,6.0
589890.9478544216,1262105.369820602,75.8239974975586,11.416000366210938,5.8
585969.0333565245,1260214.498743884,75.78800201416016,11.39900016784668,6.3
585006.3637049451,1252913.3902332794,75.77899932861328,11.333000183105469,6.3
714387.5953438438,950068.7398671786,76.947998046875,8.59000015258789,7.7
711988.8557821612,954686.3053586563,76.926422,8.631853103637695,4.7
712170.6339361009,953983.4755596146,76.928041,8.62549114227295,4.8
725007.9177747574,956342.9996216863,77.0447616,8.64621639251709,5.2
715900.0104160353,957181.5856275323,76.96206665039062,8.654230117797852,5.2
721679.1788596238,947784.1222309374,77.01411536,8.56900742,5.4
715686.0421465873,953712.5240083593,76.9599609375,8.622879981994629,5.4
722892.5461872135,949419.7144937754,77.0252133,8.5837349,5.5
718484.7063404585,957256.9161436704,76.98554992675781,8.654789924621582,5.5
718550.4957566629,958329.2190547283,76.98619842529297,8.664480209350586,5.6
710608.1685250566,954840.5510520221,76.91388702392578,8.633310317993164,5.6
721387.0959545873,954039.2467710539,77.011761,8.625565528869629,5.7
719638.9934532784,955901.5018651885,76.995971,8.64248275756836,5.8
723221.6674030873,949125.3552592692,77.0281883,8.5810583,5.8
715505.0718611421,955097.7014038984,76.95838165283203,8.63541030883789,5.8
714367.7758592566,953632.7784874099,76.94798278808594,8.622220039367676,5.8
720256.4308596579,948046.4972725591,77.0012065,8.5714464,6.1
722740.8329532249,957164.9746148943,77.024208,8.653756141662598,6.2
717154.9630622999,947206.7474698545,76.9729995727539,8.564000129699707,6.2
722260.3273219077,947260.6994013557,77.0193683,8.5642483,6.3
721538.6137624078,948296.8982353208,77.01286315917969,8.573649406433105,6.3
721691.953202418,946753.0071026782,77.01418233,8.55968587,6.4
713946.5359326807,954709.2095296686,76.94420623779297,8.631970405578613,6.4
722492.0347114448,956066.8772301608,77.021895,8.643841743469238,6.6
717380.4411251174,959005.581459214,76.97560119628906,8.670649528503418,6.7
715638.8352020377,954727.7822702384,76.95957946777344,8.632060050964355,6.7
716594.5412159174,949195.0042506527,76.96800231933594,8.581999778747559,6.8
717149.2849812194,948312.9505876007,76.9729995727539,8.574000358581543,6.9
714605.416334619,950512.2921060914,76.94999694824219,8.593999862670898,7.0
712134.5066567996,951788.5007362394,76.9276123046875,8.605649948120117,7.0
714942.5566017018,949297.2299484677,76.9530029296875,8.583000183105469,7.1
718129.1247188265,949058.0538922391,76.98193359375,8.580690383911133,7.1
717052.852360802,945657.5426592137,76.97200012207031,8.550000190734863,7.1
674822.6835802185,1073572.5639989206,76.59356689453125,9.7083101272583,7.52
679345.8654894572,1071545.58033313,76.63469696044922,9.689789772033691,6.46
677989.99693783,1071263.6780654595,76.62232971191406,9.687299728393556,5.97
677466.0396663579,1062378.4660810952,76.61717224121094,9.606989860534668,3.9
673380.9469466816,1060731.3643616913,76.57988739013672,9.592269897460938,6.63
678013.7353242836,1054910.7465772345,76.62184143066406,9.53944969177246,3.6
691610.1239652268,1066891.0496471436,76.74623107910156,9.647159576416016,5.51
690317.6014437156,1064156.8662520994,76.73432922363281,9.6225004196167,5.78
691730.3645732813,1061868.8236747421,76.7470932006836,9.601750373840332,5.37
691613.91724951,1061215.5747146925,76.74600219726562,9.595849990844728,5.58
691005.5839435502,1060706.5977276124,76.7404373,9.59127644,5.68
691615.849450835,1060505.4369282506,76.74598693847656,9.58942985534668,4.67
691784.1398462494,1060517.3681732237,76.74752044677734,9.589529991149902,4.83
689568.3433982611,1059771.6635103393,76.72730255126953,9.582889556884766,4.93
690289.1204183977,1060510.8541572958,76.73390197753906,9.589539527893066,5.68
688300.2151475826,1062464.300641895,76.71587371826172,9.607290267944336,4.97
688476.5157096721,1062547.0402834092,76.71748352050781,9.608030319213867,5.05
683308.0731579043,1057076.2276392493,76.67015838623047,9.558799743652344,4.4
685554.1801591332,1063115.4406480137,76.69088745117188,9.613300323486328,4.5
681891.2473659259,1057515.1662210994,76.65727233886719,9.562829971313477,4.5
676347.3535653101,1069827.5622883434,76.6072998046875,9.674386024475098,4.6
681490.3045588334,1063033.601689131,76.65386199951172,9.61273956298828,4.6
679429.3428278217,1067932.4572043072,76.63529968261719,9.657119750976562,4.7
675457.6987346333,1055545.8535108007,76.59858703613281,9.545299530029297,4.7
684206.3003692051,1062335.616951132,76.67857360839844,9.60630989074707,4.7
679290.1335851067,1064295.069853558,76.63387298583984,9.624239921569824,4.8
680269.6690477085,1059272.6571649725,76.642578125,9.578789710998535,4.8
672730.0564230022,1062959.2630839716,76.57405090332031,9.61244010925293,4.8
679230.8237944972,1061801.7124852387,76.63322448730469,9.601699829101562,4.9
675670.3591525856,1055927.4108594088,76.60054016113281,9.54874038696289,4.9
684744.4660519469,1064731.230650716,76.68358333,9.627944444,5.0
680553.805208836,1060455.3156773418,76.64521789550781,9.589469909667969,5.0
681723.8967560009,1066412.4871631013,76.65613889,9.643277778,5.1
682428.6543302956,1060359.271286213,76.66229248046875,9.588520050048828,5.1
680942.1956111619,1066769.5003387318,76.64903259277344,9.646539688110352,5.2
682564.045806971,1064392.9272320936,76.66370391845703,9.6249822,5.2
682968.4170219393,1059760.2038496998,76.66718292236328,9.583080291748049,5.2
676604.0273949099,1056343.1247292317,76.60906219482422,9.552459716796877,5.2
684622.0788610931,1061916.2403943317,76.68234252929688,9.602499961853027,5.2
687042.5279803199,1062245.5846605017,76.70440673828125,9.605369567871094,5.2
689334.9754119109,1059207.5079540515,76.72515106201172,9.577799797058104,5.2
693170.9552370815,1063007.76372264,76.76026916503906,9.611980438232422,5.2
684064.390232581,1065382.3291554586,76.67741667,9.633861111,5.3
678841.1343615502,1064675.620785077,76.62979888916016,9.627699851989746,5.3
685278.4761847059,1062980.2216729636,76.68836975097656,9.612090110778809,5.3
680424.7259325893,1067284.7187031973,76.64434051513672,9.651220321655272,5.4
679128.9894189424,1064897.1333957252,76.63243103027344,9.629690170288086,5.4
681617.1717712888,1059645.243721494,76.65486907958984,9.58209991455078,5.4
683313.8274935157,1062274.8289246298,76.67044067382812,9.605799674987791,5.4
685031.7110758317,1060532.2815363256,76.6860122680664,9.589969635009766,5.4
685289.3883536425,1061613.0812145204,76.68840789794922,9.599729537963867,5.4
684274.0457417942,1064286.485472546,76.67927778,9.623944444,5.5
681836.2185023972,1063345.0316753048,76.657027,9.6155401,5.5
685753.7826859856,1061869.7977744439,76.6926498413086,9.60202980041504,5.5
687198.9903340996,1059407.097770694,76.70570373535156,9.579700469970703,5.5
689616.0100316226,1063615.651985751,76.72791290283203,9.617639541625977,5.5
678933.1838147101,1061695.2379392204,76.63050842285156,9.600749969482422,5.6
680036.2208184259,1058697.5082847031,76.64042663574219,9.573599815368652,5.6
678814.6799683872,1066186.4227167077,76.62962341308594,9.64136028289795,5.7
676998.9949769248,1061787.8942885096,76.6128921508789,9.601670265197754,5.7
