x_utm43n_m,y_utm43n_m,Longitude,Latitude,Ca
587713.0378621395,1260772.2222748217,75.80400085449219,11.404000282287598,653.55
587712.731174035,1260882.7450890846,75.80400085449219,11.404999732971191,190.45
586094.2925368064,1254243.327186775,75.78900146484375,11.345000267028809,276.05
587171.4834413948,1259443.704223455,75.79900360107422,11.392000198364258,406.25
587713.3448163058,1260661.5940072269,75.80400085449219,11.402999877929688,345.26
591964.6677702356,1262000.7109610073,75.84300231933594,11.414999961853027,801.55
586837.739787131,1261543.8917873728,75.7959976196289,11.41100025177002,443.7
586402.1865879332,1261321.5453137977,75.79199981689453,11.409000396728516,473.9
588257.015124776,1261216.0425398592,75.80899810791016,11.407999992370604,491.8
588694.9428789145,1260885.485993569,75.81300354003906,11.404999732971191,591.0
590765.0412669745,1261776.0857619029,75.83200073242188,11.413000106811523,226.65
585112.1767156172,1254130.0536911034,75.77999877929688,11.343999862670898,471.25
584351.0714822907,1253243.4239333689,75.77300262451172,11.336000442504885,410.55
586097.5865130698,1253026.8473708616,75.78900146484375,11.333999633789062,440.55
584351.9512599374,1252911.64840674,75.77300262451172,11.333000183105469,420.7
587845.9629215138,1252147.020471775,75.80500030517578,11.326000213623049,375.7
587955.9515809675,1251815.5438859668,75.80599975585938,11.322999954223633,544.75
586646.241579296,1251811.9531859583,75.79399871826172,11.322999954223633,370.55
585554.383268477,1251919.6289054728,75.78399658203125,11.324000358581545,396.75
587084.3475269772,1251149.6946971351,75.7979965209961,11.31700038909912,410.55
585885.4145237537,1250814.6616626678,75.78700256347656,11.314000129699709,325.7
589808.5371800301,1252705.4311034083,75.822998046875,11.331000328063965,504.95
587739.6326373917,1251151.4925303843,75.80400085449219,11.31700038909912,315.8
588913.9603216385,1260554.4239926788,75.81500244140625,11.402000427246094,281.45
592083.3669997535,1258683.521506887,75.84400177001953,11.385000228881836,478.9
592524.0906671378,1257136.6167421262,75.8479995727539,11.371000289916992,341.55
591761.6586473046,1256802.6166949063,75.84100341796875,11.368000030517578,665.0
587831.2852774218,1257454.9449779883,75.80500030517578,11.37399959564209,391.6
588267.1928820355,1257566.7849148905,75.80899810791016,11.375,526.3
589247.3282135037,1258343.6185848578,75.81800079345703,11.381999969482422,481.9
590879.1679744555,1260007.0731856078,75.83300018310547,11.397000312805176,245.65
590121.6254576473,1257682.633296929,75.82599639892578,11.37600040435791,486.4
592298.2434660054,1259790.0271816435,75.84600067138672,11.395000457763672,506.05
591650.1707797876,1257355.2327562561,75.83999633789062,11.373000144958496,504.95
583581.2407919406,1255342.3682328274,75.76599884033203,11.354999542236328,231.4
582054.711249146,1254896.0879603282,75.75199890136719,11.35099983215332,491.4
585321.3877596754,1257448.0894259664,75.78199768066406,11.37399959564209,492.8
585546.0534084097,1255015.9274806967,75.78399658203125,11.35200023651123,329.35
586310.3185933644,1255017.9952574966,75.79100036621094,11.35200023651123,335.15
586635.0904338819,1255903.4856101747,75.79399871826172,11.359999656677246,465.7
588281.3313322813,1252480.0054295515,75.80899810791016,11.32900047302246,352.4
588708.5702837084,1256019.8425936971,75.81300354003906,11.361000061035156,1000.0
588599.604952394,1255687.7566155563,75.81199645996094,11.357999801635742,1000.0
595798.4532484607,1256814.5538774787,75.87799835205078,11.368000030517578,483.8
594477.7070138161,1260570.5602312419,75.86599731445312,11.402000427246094,471.25
594696.1279554116,1260460.5827617939,75.86799621582031,11.401000022888184,561.4
594377.5639616989,1257584.3914134903,75.86499786376953,11.375,391.95
595577.3364866385,1257809.143292347,75.8759994506836,11.376999855041504,579.15
595142.1144518444,1257476.0464938933,75.87200164794922,11.37399959564209,528.1
590541.5686338205,1263655.4156990477,75.83000183105469,11.43000030517578,180.9
586647.4448788413,1251369.6544598024,75.79399871826172,11.319000244140623,350.4
590873.444633208,1261997.5520048614,75.83300018310547,11.414999961853027,377.15
585425.6687683985,1259217.7918105186,75.78299713134766,11.390000343322754,337.5
586951.3417972624,1259885.403083387,75.7969970703125,11.395999908447266,371.1
587493.7286347109,1261213.9199150803,75.802001953125,11.407999992370604,421.25
591193.2090110404,1264541.9133188021,75.83599853515625,11.437999725341797,249.35
590109.0245789582,1262105.9913813816,75.82599639892578,11.416000366210938,316.1
590985.9864176266,1260781.4733887874,75.83399963378906,11.404000282287598,293.4
589675.0688389542,1261330.6646092564,75.8219985961914,11.409000396728516,338.85
586313.9229859235,1253690.9923132088,75.79100036621094,11.34000015258789,359.4
585877.6573875756,1253689.8109445826,75.78700256347656,11.34000015258789,435.55
585222.1308913522,1253798.569661103,75.78099822998047,11.340999603271484,445.45
585004.5905456878,1253576.8367667357,75.77899932861328,11.33899974822998,426.7
586316.0237856418,1252916.9165383505,75.79100036621094,11.333000183105469,541.9
585442.6391485095,1252914.5589311514,75.78299713134766,11.333000183105469,508.55
586322.3184974659,1250594.6913672613,75.79100036621094,11.312000274658203,350.6
588505.0044231386,1250490.048538387,75.81099700927734,11.310999870300291,235.45
589373.1864867224,1252372.423879053,75.81900024414062,11.32800006866455,311.85
590246.9071285819,1252264.260048178,75.8270034790039,11.32699966430664,410.2
587849.3181498968,1250930.5377966303,75.80500030517578,11.3149995803833,370.6
589269.073412408,1250602.8078622809,75.81800079345703,11.312000274658203,257.95
587955.3406747358,1252036.6938939136,75.80599975585938,11.324999809265137,295.9
587409.674711747,1252145.8195410438,75.8010025024414,11.326000213623049,350.55
591863.9822779191,1259125.193584221,75.84200286865234,11.388999938964844,237.65
592403.0890831356,1261227.8944593181,75.84700012207031,11.407999992370604,42.55
591214.5867252637,1257132.8222906685,75.83599853515625,11.371000289916992,531.25
587285.1024512677,1257785.2171495964,75.80000305175781,11.376999855041504,506.4
590120.0529990144,1258235.4601358944,75.82599639892578,11.380999565124512,574.6
591427.2731705223,1259013.2992421784,75.83799743652344,11.387999534606934,416.25
588368.5293287266,1260331.6362788985,75.80999755859375,11.399999618530272,499.75
589023.6267280197,1260333.4737320326,75.81600189208984,11.399999618530272,344.95
587609.2015352921,1258891.9789998021,75.8030014038086,11.38700008392334,516.25
589133.6057405937,1260002.1061438983,75.81700134277344,11.397000312805176,536.4
585212.9289418344,1257226.646577114,75.78099822998047,11.371999740600586,507.25
585873.4732058868,1255237.9621906022,75.78700256347656,11.354000091552734,363.69
587076.1771478765,1254135.3738560462,75.7979965209961,11.343999862670898,435.95
587186.9848334782,1253803.8975158215,75.79900360107422,11.340999603271484,267.5
587625.687384733,1252920.4967700446,75.8030014038086,11.333000183105469,210.7
587840.4660256048,1254137.4769995264,75.80500030517578,11.343999862670898,428.2
588924.8287073849,1256683.9062224764,75.81500244140625,11.366999626159668,1000.0
594708.0322724592,1256479.4922372203,75.86799621582031,11.364999771118164,508.5
594595.3438795377,1257695.6713645877,75.86699676513672,11.37600040435791,474.0
595577.0027877666,1257919.7732608193,75.8759994506836,11.378000259399414,287.75
595026.0894724474,1259798.103182023,75.87100219726562,11.395000457763672,180.6
593932.4834707998,1260568.9356729833,75.86100006103516,11.402000427246094,491.55
588919.2433140631,1258674.4781860546,75.81500244140625,11.385000228881836,442.05
594267.1931197183,1258026.3744836547,75.86399841308594,11.378999710083008,342.1
591641.2076382075,1260451.5812272425,75.83999633789062,11.401000022888184,227.15
587928.3532610008,1261768.0615113322,75.80599975585938,11.413000106811523,766.05
588365.4376630656,1261437.498735506,75.80999755859375,11.40999984741211,325.55
589779.3934636326,1262989.6687400572,75.822998046875,11.423999786376951,178.85
592618.5790054736,1262113.2524934202,75.8489990234375,11.416000366210938,429.85
590547.9129531852,1261443.6783204023,75.83000183105469,11.40999984741211,191.9
584789.9940918973,1252249.256691338,75.7770004272461,11.32699966430664,360.55
587847.7934981846,1251483.4651828455,75.80500030517578,11.31999969482422,265.75
586322.0191739806,1250705.2131823585,75.79100036621094,11.312999725341797,440.95
587521.7855973297,1251040.2649386479,75.802001953125,11.315999984741213,398.1
588942.457366693,1250380.7428148065,75.81500244140625,11.3100004196167,446.2
591644.4113460329,1259345.7116948506,75.83999633789062,11.390999794006348,320.6
587830.6721228121,1257676.2011439481,75.80500030517578,11.37600040435791,601.4
588154.4462116959,1258893.4925174247,75.80799865722656,11.38700008392334,387.9
587935.4266061045,1259224.6651450077,75.80599975585938,11.390000343322754,409.25
591425.9952198631,1259455.709945899,75.83799743652344,11.392000198364258,510.8
590772.3428692699,1259232.6740831041,75.83200073242188,11.390000343322754,489.15
585542.1791891205,1256453.4514349874,75.78399658203125,11.364999771118164,401.2
585871.3792030727,1256012.0383531405,75.78700256347656,11.361000061035156,479.65
585980.43759079,1256012.3336510754,75.78800201416016,11.361000061035156,238.35
586311.2201161112,1254686.2180573829,75.79100036621094,11.348999977111816,269.7
585983.7316921925,1254795.9582748923,75.78800201416016,11.350000381469728,155.45
586742.0329855183,1256677.8613634033,75.79499816894531,11.366999626159668,143.9
587399.3360329624,1255905.5810560815,75.8010025024414,11.359999656677246,400.9
588819.795180202,1255246.0667488736,75.81400299072266,11.354000091552734,1000.0
591004.4014081634,1254367.5325126804,75.83399963378906,11.345999717712402,1000.0
590884.5653305014,1258127.1201204113,75.83300018310547,11.380000114440918,361.85
593720.2899600372,1258577.69354212,75.85900115966797,11.383999824523926,432.25
593828.3582482958,1258909.7997814277,75.86000061035156,11.38700008392334,446.05
594914.7187320251,1260571.8691484595,75.87000274658203,11.402000427246094,951.58
591093.4358342829,1261334.7219350701,75.83499908447266,11.409000396728516,283.55
586516.0680751893,1259552.428846877,75.79299926757812,11.392999649047852,384.7
590332.3597498479,1260558.4447083855,75.8280029296875,11.402000427246094,399.15
587496.4831841597,1260218.6878011066,75.802001953125,11.39900016784668,375.4
585116.3200401638,1252581.9058760353,75.77999877929688,11.329999923706056,510.7
586754.109323828,1252254.5491066019,75.79499816894531,11.32699966430664,448.7
585553.4919577523,1252251.2995781328,75.78399658203125,11.32699966430664,435.7
586756.21835297,1251480.4733038314,75.79499816894531,11.31999969482422,370.75
587193.3476911108,1251481.666932822,75.79900360107422,11.31999969482422,476.8
587520.5704832845,1251482.5643765766,75.802001953125,11.31999969482422,400.9
586757.1216232775,1251148.8019694814,75.79499816894531,11.31700038909912,203.9
587521.4817137304,1251150.8925171802,75.802001953125,11.31700038909912,373.35
589158.4487110372,1251155.4313646022,75.81700134277344,11.31700038909912,325.9
590136.0626318019,1252595.7280148058,75.82599639892578,11.329999923706056,430.9
588939.9885938073,1251265.34408876,75.81500244140625,11.317999839782717,413.95
592193.7055422089,1258241.427583757,75.84500122070312,11.380999565124512,636.95
592087.8664331905,1257135.346719715,75.84400177001953,11.371000289916992,607.8
590451.1967619784,1257130.6352301647,75.8290023803711,11.371000289916992,341.4
587175.1369904344,1258116.6953645393,75.79900360107422,11.380000114440918,460.6
587719.7820821749,1258339.3512345736,75.80400085449219,11.381999969482422,481.25
589137.3432334453,1258675.0913867643,75.81700134277344,11.385000228881836,446.05
589899.7519612692,1259008.9244550276,75.8239974975586,11.387999534606934,436.1
588151.9819167741,1259778.2023459375,75.80799865722656,11.395000457763672,560.6
589022.6925745148,1260665.2539417415,75.81600189208984,11.402999877929688,568.5
585647.88584573,1258001.9010801455,75.78500366210938,11.378999710083008,482.35
583688.5514976482,1256006.2067293737,75.76699829101562,11.361000061035156,262.25
582057.5668127874,1253790.2440117726,75.75199890136719,11.340999603271484,151.2
584886.0628276939,1257115.2469563137,75.77799987792969,11.371000289916992,511.75
585434.3133886142,1256010.858668984,75.78299713134766,11.361000061035156,270.05
586306.4097534212,1256455.5214547704,75.79100036621094,11.364999771118164,311.5
586638.7110127422,1254576.4810693783,75.79399871826172,11.347999572753906,217.1
586636.9010518524,1255240.0359377179,75.79399871826172,11.354000091552734,115.7
587068.2910410635,1257010.5359457873,75.7979965209961,11.369999885559082,168.95
587188.19762175,1253361.5977633896,75.79900360107422,11.336999893188477,382.2
594044.816068304,1259463.3843716062,75.86199951171875,11.392000198364258,406.4
588803.6743228722,1260996.4206986274,75.81400299072266,11.406000137329102,228.1
586292.2404464372,1261652.9203929054,75.79100036621094,11.411999702453612,502.6
591964.3455864438,1262111.3403214174,75.84300231933594,11.416000366210938,246.2
590430.6325488411,1264318.5612143124,75.8290023803711,11.435999870300291,220.3
584675.9182528931,1254128.8884107592,75.7760009765625,11.343999862670898,370.55
586861.369608987,1252918.4008007674,75.7959976196289,11.333000183105469,315.65
585224.5013785401,1252913.9738341952,75.78099822998047,11.333000183105469,421.1
590903.5511312099,1251492.039610683,75.83300018310547,11.31999969482422,461.9
588176.8528802366,1250820.9193320386,75.80799865722656,11.314000129699709,463.1
587938.8047582062,1258008.1770290644,75.80599975585938,11.378999710083008,427.05
587502.9022143685,1257896.4467005278,75.802001953125,11.378000259399414,566.25
592406.3214719477,1260122.0225653898,75.84700012207031,11.39799976348877,591.55
588807.71150518,1259558.7776173386,75.81400299072266,11.392999649047852,452.25
585213.2260015511,1257116.1245753535,75.78099822998047,11.371000289916992,211.2
585436.6943692305,1255126.1558167315,75.78299713134766,11.352999687194824,574.0
586414.261344568,1256898.2236884718,75.79199981689453,11.369000434875488,566.0
585984.3305406036,1254574.7033383555,75.78800201416016,11.347999572753906,112.95
586856.2331057524,1254798.3319752184,75.7959976196289,11.350000381469728,150.45
587735.366611813,1252699.647341218,75.80400085449219,11.331000328063965,415.55
595461.2790370387,1260131.0956884625,75.875,11.39799976348877,506.4
587606.7524861959,1259776.6878213368,75.8030014038086,11.395000457763672,327.15
586515.4630680544,1259773.6846925304,75.79299926757812,11.395000457763672,371.05
590545.059488261,1262438.917591567,75.83000183105469,11.418999671936035,575.2
584679.157374714,1252912.5176369739,75.7760009765625,11.333000183105469,594.15
584461.9006261544,1252580.162242946,75.77400207519531,11.329999923706056,594.95
587848.7081364221,1251151.7930972658,75.80500030517578,11.31700038909912,350.55
589049.6821016602,1251044.498379387,75.81600189208984,11.315999984741213,386.85
589375.3594005328,1251598.343781253,75.81900024414062,11.321000099182127,450.6
590682.881265518,1252376.1283817156,75.83100128173828,11.32800006866455,56.3
589046.5901669632,1252150.3561989674,75.81600189208984,11.326000213623049,360.8
593175.8270954621,1258023.146022768,75.85399627685547,11.378999710083008,629.15
588260.4108476115,1259999.6575947932,75.80899810791016,11.397000312805176,515.9
592737.0237771261,1258906.584211661,75.8499984741211,11.38700008392334,508.05
589462.3055925386,1259450.0975669618,75.81999969482422,11.392000198364258,531.4
586736.8877455099,1258557.7963585104,75.79499816894531,11.383999824523926,304.75
586196.150483252,1256897.6300726905,75.79000091552734,11.369000434875488,176.3
589030.4689792292,1257900.7021128226,75.81600189208984,11.378000259399414,498.15
594920.6899893155,1258581.268854222,75.87000274658203,11.383999824523926,551.05
590550.4473670565,1260559.06856268,75.83000183105469,11.402000427246094,857.1
586318.7228904213,1251921.6918496413,75.79100036621094,11.324000358581545,388.2
592951.8756026265,1260013.0962396343,75.85199737548828,11.397000312805176,1000.0
588274.8838034469,1254802.2426777666,75.80899810791016,11.350000381469728,1000.0
588594.9719069413,1257346.5467045612,75.81199645996094,11.373000144958496,1000.0
593396.0696990555,1257581.4839013664,75.85600280761719,11.375,531.75
586297.0704684581,1259883.6114632655,75.79100036621094,11.395999908447266,439.9
587927.4295225849,1262099.84124755,75.80599975585938,11.416000366210938,601.7
585117.2073185238,1252250.1299713168,75.77999877929688,11.32699966430664,415.25
585882.4330254489,1251920.512060431,75.78700256347656,11.324000358581545,401.9
589481.6364023692,1252593.88112715,75.81999969482422,11.329999923706056,431.85
589374.42822962,1251930.1224822951,75.81900024414062,11.324000358581545,428.95
590138.2544957375,1251821.6465539285,75.82599639892578,11.322999954223633,376.75
590341.1959401851,1257461.9993285623,75.8280029296875,11.37399959564209,541.6
583252.0298655325,1256115.686253361,75.76300048828125,11.362000465393066,476.3
586310.6192226217,1254907.3676967802,75.79100036621094,11.35099983215332,205.65
589781.2806767519,1262326.2118446676,75.822998046875,11.41800022125244,350.45
585549.6258768084,1253688.9266073199,75.78399658203125,11.34000015258789,460.55
587085.8585139115,1250596.76829922,75.7979965209961,11.312000274658203,726.5
590552.9803274606,1259674.3538143851,75.83000183105469,11.394000053405762,1000.0
584234.3801158095,1256118.2788301867,75.77200317382812,11.362000465393066,279.4
585215.3058306639,1256342.0489292077,75.78099822998047,11.36400032043457,213.25
594040.870258674,1260790.4139200272,75.86199951171875,11.404000282287598,561.55
587191.228032751,1252255.7434350194,75.79900360107422,11.32699966430664,540.55
585990.6095893842,1252252.4774153356,75.78800201416016,11.32699966430664,473.7
584462.4875283737,1252359.0137439666,75.77400207519531,11.32800006866455,562.25
590249.414234852,1251379.6557809617,75.8270034790039,11.319000244140623,250.05
582268.5345765253,1256555.4202093352,75.75399780273438,11.366000175476074,166.25
587849.0131564761,1251041.1654432893,75.80500030517578,11.315999984741213,491.7
590138.8804541929,1251600.4955538434,75.82599639892578,11.321000099182127,446.2
590140.132043485,1251158.1936413466,75.82599639892578,11.31700038909912,480.7
591431.7417463806,1257465.126357844,75.83799743652344,11.37399959564209,578.05
586641.1224407682,1253691.882269127,75.79399871826172,11.34000015258789,455.15
589373.8074123107,1252151.2731660502,75.81900024414062,11.326000213623049,550.9
590360.057651821,1250827.034707052,75.8280029296875,11.314000129699709,584.15
723659.5512763849,956437.6707493863,77.0325182,8.6471374,777.9
719452.3621041264,954342.6382772927,76.99420166015625,8.628399848937988,487.7
719741.912606747,953273.6642236868,76.996781,8.618722915649414,259.6
718218.0788017085,953779.2897122282,76.98296356201172,8.62336540222168,682.9
718381.0702660074,953650.6911853915,76.984438,8.62219524383545,967.15
723295.6493585531,947056.3911503182,77.028761,8.562352180480957,1000.0
723766.4345649375,945917.7259750784,77.0329818725586,8.552036666,626.95
715169.3903087653,947970.941143906,76.95500183105469,8.571000099182129,298.15
719307.7273415177,962644.7476937843,76.99328334,8.70345562,947.65
722166.7890403937,956291.7657062284,77.01895141601562,8.645890235900879,899.25
718384.7590152763,960794.1454364958,76.98480987548828,8.68677043914795,962.9
718325.9912465629,958702.0348929891,76.98417663574219,8.667860984802246,959.5
719578.790461272,946998.0228157198,76.99500274658203,8.562000274658203,1000.0
713883.9901770207,954456.6533441213,76.9436264038086,8.629690170288086,714.1
720653.7623659344,958274.9566626193,77.00530242919922,8.66388988494873,771.95
715997.3831900766,956376.7318282968,76.9629135131836,8.646949768066406,904.15
714725.5756573039,948521.7946033184,76.95099639892578,8.576000213623047,303.65
719791.1053591194,957659.7920496808,76.9974365234375,8.658370018005371,705.4
712079.4837770099,954004.8526296965,76.927214,8.625688552856445,754.58
715290.510863817,956318.870745649,76.95648956298828,8.646459579467773,951.15
724370.3504452182,945267.3086464202,77.03843499,8.546128333,561.0
718260.2445712106,946438.0861180767,76.98300170898438,8.557000160217285,680.25
718040.1498959556,946436.95280232,76.98100280761719,8.557000160217285,1000.0
715513.2670469562,957261.4584393218,76.95855712890625,8.654970169067383,600.45
714125.4689008186,954537.5321687213,76.9458236694336,8.630410194396973,1000.0
718265.370764068,945442.5404812194,76.98300170898438,8.54800033569336,1000.0
720989.7150075786,949457.8133857414,77.0079332,8.5841697,1000.0
717815.2326960582,947210.1397871339,76.97899627685547,8.564000129699707,1000.0
717803.281925479,960215.8299379206,76.97949981689453,8.681570053100586,729.3
711069.799893387,953866.5316259402,76.918036,8.624484062194824,377.65
717381.7103067484,955830.7687158333,76.975463,8.641949653625488,668.45
715123.0459114595,953104.518452462,76.95481872558594,8.617409706115723,978.05
723104.5092023036,945811.5150929879,77.0269656,8.5511081,1000.0
718991.875314499,960964.6472090611,76.9903335571289,8.68828296661377,630.45
720143.2563920586,961119.6713730908,77.00080108642578,8.689629554748535,702.1
719346.034550518,954240.488654231,76.993231,8.627481460571289,1000.0
719458.4122405639,948988.5579692319,76.99400329589844,8.579999923706055,965.5
713515.6995186611,948405.0027583978,76.94000244140625,8.574999809265137,973.5
718215.7677093019,960670.4622662633,76.98326873779297,8.685660362243652,794.15
719457.3079659913,960929.1138117046,76.99456024169922,8.687939643859863,735.5
714260.8066879914,954679.7963986929,76.94705963134766,8.63169002532959,1000.0
722479.647215065,956371.9165953042,77.02179718017578,8.646599769592285,619.55
722463.8503963453,955523.3579386411,77.0216128,8.6389299,915.0
719182.1020396925,953080.4047196817,76.991687,8.6170023,402.75
719042.2677604302,953269.2937777037,76.9904258,8.6187164,567.35
721341.9204013642,949522.2984528758,77.01113509,8.58473595,1000.0
721368.5832947339,948361.6278290788,77.01132202148438,8.57424259185791,759.8
717585.2958007791,949122.6617247694,76.97699737548828,8.581299781799316,1000.0
714614.41250768,948742.4524487382,76.94999694824219,8.57800006866455,1000.0
715356.1053164507,957282.8040394261,76.9571304321289,8.655170440673828,792.05
721422.826460554,954805.3680752816,77.01212223,8.6324893,557.8
725502.6041964872,944720.7977024518,77.04869079589844,8.541133880615234,375.65
721650.739042718,947320.1158356967,77.013835,8.5648143,567.6
718027.0384260451,948981.147321942,76.98100280761719,8.579999923706055,927.25
718406.545705165,957106.0692517392,76.98483276367188,8.653429985046387,847.8
713544.50844017,953827.6565162195,76.94051361083984,8.624019622802734,947.25
718938.354497917,953968.2886718524,76.989515,8.625040054321289,290.85
719573.2850075489,954510.0622751523,76.995308,8.629907608032227,672.25
723492.6319344902,950085.3631485224,77.03069537,8.58972341,982.95
718030.4619656035,948317.4854274936,76.98100280761719,8.574000358581543,1000.0
718688.4283574864,948763.3381555849,76.98699951171875,8.57800006866455,991.65
717160.0674934404,946211.2072913909,76.9729995727539,8.555000305175781,1000.0
712216.4178325005,954698.2150970552,76.9284896850586,8.631950378417969,500.05
709377.9826871956,953713.2290168693,76.902661,8.623174667358398,1000.0
720597.2529715155,955073.514755835,77.004636,8.634952545166016,1000.0
722847.5501511195,947451.2174049783,77.0247104,8.5659426,645.1
724718.8968594954,944881.9650164399,77.04158167,8.54262833,942.25
721404.7727380149,946094.441933487,77.011543,8.553746223449707,779.1
721343.3243395715,948453.7563172398,77.011097,8.5750766,625.4
719829.6469660911,948838.7555852358,76.99736785888672,8.5786283,876.3
718263.6629903291,945774.3186524421,76.98300170898438,8.550999641418457,1000.0
717705.1875977569,947209.5736845984,76.97799682617188,8.564000129699707,1000.0
715172.765843654,947307.1839843384,76.95500183105469,8.5649995803833,389.7
714503.2503146472,948963.110348582,76.9489974975586,8.579999923706055,501.6
717431.300233685,960206.1896880526,76.97611999511719,8.681500434875488,654.15
714565.0852029483,951009.9168045284,76.94965362548828,8.59850025177002,478.55
725082.4469545588,956712.2321070672,77.0454566,8.649550437927246,1000.0
718486.0409353892,945333.0106129351,76.98500061035156,8.54699993133545,675.0
717047.7534796762,946653.0820360081,76.97200012207031,8.559000015258789,585.1
718040.6701259618,962837.7288689499,76.98178100585938,8.705260276794434,916.1
714373.7960340758,951461.3049336091,76.94793701171875,8.60258960723877,554.25
720551.7439344097,954788.1132398908,77.004209,8.63237476348877,1000.0
724114.366433277,955861.6284365412,77.0366216,8.6419083,931.7
724242.4532048289,956715.0479253556,77.03782653808594,8.6496166,689.7
719843.4078875644,946513.6848584485,76.99738311767578,8.557609558105469,925.7
714831.9562537948,949407.2258488854,76.9520034790039,8.583999633789062,972.9
717381.2969829959,945991.1161360653,76.9749984741211,8.553000450134277,1000.0
716605.3063393964,947093.2662563138,76.96800231933594,8.562999725341797,1000.0
718891.8204689159,962351.832220977,76.98949075,8.70082752,869.25
718608.2243364898,960939.1089789156,76.98684692382812,8.688070297241211,554.25
711069.4167701246,953855.1364624876,76.918032,8.624381065368652,166.9
720669.9927551717,956788.9878092925,77.00537872314453,8.650456428527832,1000.0
721181.5508496871,956298.6885233955,77.01000213623047,8.645999908447266,624.25
718300.7771325523,953487.9983360239,76.983701,8.6207283,1000.0
723781.0704577288,945852.7187540665,77.03311167,8.55144833,941.75
721597.9977126254,948314.0522382963,77.0134033,8.57380166,841.55
719770.4107942196,963127.2626157432,76.99751005,8.70779536,917.35
724323.2210655771,955784.9236111663,77.038515,8.641204833984375,1000.0
722100.7896125928,947390.1498547022,77.01792559,8.565426057,1000.0
721511.4443911543,948267.3217527926,77.012615,8.573383331298828,689.1
718946.1307537043,954295.7934018848,76.9896011352539,8.628000259399414,524.35
719106.5425752308,954354.4423844909,76.991061,8.628522872924805,1000.0
717703.4804345903,947541.456626257,76.97799682617188,8.567000389099121,1000.0
715173.8903216028,947085.9668022525,76.95500183105469,8.562999725341797,1000.0
714394.8954846435,948630.6744263973,76.947998046875,8.57699966430664,1000.0
722451.1271963506,956681.512314977,77.02155303955078,8.649399757385254,820.6
687282.956760517,1064756.614831669,76.70671081542969,9.628060340881348,1000.0
686852.4101739738,1065280.9531487664,76.70281219482422,9.632820129394531,1000.0
676470.4172528537,1072843.6472346918,76.60855102539062,9.70164966583252,10.1
676303.0884305493,1072464.5991946221,76.60700988769531,9.698229789733888,8.5
676411.9948955124,1072450.7685743913,76.60800170898438,9.698100090026855,10.1
676473.070101137,1072459.917897953,76.60855865478516,9.698180198669434,9.4
676165.4551211118,1072533.6721797723,76.60575866699219,9.698860168457031,9.5
676146.7579435497,1072415.233764244,76.60558319091797,9.697790145874023,11.4
676116.0994667255,1072347.5809400005,76.60530090332031,9.697179794311523,10.1
676170.2124802392,1072058.0790631871,76.60578155517578,9.694560050964355,10.4
676081.7345955641,1072178.2266546579,76.60498046875,9.695650100708008,10.8
675947.0144198241,1072162.0854166916,76.60375213623047,9.695509910583496,11.5
675954.4554438433,1072182.0564655978,76.60382080078125,9.695690155029297,9.9
675971.1114016264,1072200.9106804132,76.60397338867188,9.695859909057615,16.4
676075.5325034976,1072073.1379785568,76.60491943359375,9.694700241088867,9.4
679283.9735511653,1072403.280645523,76.63417053222656,9.69754695892334,11.4
679495.6725459006,1071036.3957944943,76.63603973388672,9.685179710388184,13.9
678391.6124279749,1072022.2196005166,76.62602233886719,9.694140434265137,9.9
679841.9458243377,1071633.1968799583,76.63922119140625,9.690560340881348,12.5
679334.7221964383,1072644.7639857447,76.6346435546875,9.69972801208496,9.8
679662.8804599663,1072479.7855020699,76.63762664794922,9.698222160339355,10.1
679684.277656572,1072383.055098033,76.6378173828125,9.697346687316896,9.6
679553.9016448655,1072334.116170957,76.63662719726562,9.69690990447998,10.1
679600.3029661798,1072260.9233251289,76.63704681396484,9.696246147155762,10.3
679627.301218518,1072218.1216959262,76.63729095458984,9.695858001708984,10.4
679604.0438775041,1072179.5084369425,76.63707733154297,9.695509910583496,10.3
679547.8719235689,1071847.1776680888,76.63655090332031,9.69250774383545,12.5
679602.9664236628,1072055.4552208972,76.6370620727539,9.694388389587402,14.4
678744.9583679257,1070092.6303843495,76.62915802001953,9.676679611206056,9.8
678138.3414511883,1069124.1514282692,76.62358856201172,9.667949676513672,15.8
678442.8894821033,1070051.420642508,76.62640380859375,9.67632007598877,9.8
678251.3218322712,1069839.2259424007,76.62464904785156,9.674409866333008,9.9
678641.1115819891,1069571.2618513694,76.62818908691406,9.67197036743164,10.2
679059.4890653458,1069629.5899153654,76.63200378417969,9.672479629516602,11.1
678922.8358927867,1069140.1299376462,76.6307373046875,9.668060302734377,9.8
678884.862929657,1069376.651149693,76.63040161132812,9.67020034790039,12.3
679053.9294397584,1069566.590184003,76.63195037841797,9.671910285949709,10.6
678454.2664525958,1070649.8763948197,76.62653350830078,9.681730270385742,11.1
678420.4929029557,1070533.5790428969,76.626220703125,9.68068027496338,11.4
678483.2539532565,1070716.3632646233,76.62680053710938,9.682330131530762,12.36
677855.045925768,1069359.505610741,76.62101745605469,9.670089721679688,11.14
677743.643583275,1069367.8366941009,76.62000274658203,9.670169830322266,9.14
677956.5794234084,1069313.5762934333,76.62194061279297,9.669670104980469,8.36
677159.7371986259,1068369.6368444632,76.61463928222656,9.66117000579834,9.92
677215.7276787786,1068216.1095029465,76.61514282226562,9.65977954864502,10.31
677483.9953917734,1067971.9236679259,76.6175765991211,9.657560348510742,11.36
